Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,,
40.73614,-73.82153,WGS84,OC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),103,84,0.070757,0.093495,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),103,84,0.600641,0.432591,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),103,84,0.615485,0.437872,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC4 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),103,84,0.244903,0.194678,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OP PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),103,84,0.265553,0.190099,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.70899,0.438443,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.122175,0.037761,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.00666,0.003443,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Soil PM2.5 LC,24 HOUR,,Observed Values,Calculated from Met One SASS/SuperSASS Teflon - Soil = 2.2*[88104]+2.49*[88165]+1.63*[88111]+2.42*[88126)+1.94*[88161],2020,Micrograms/cubic meter (LC),105,86,0.266811,0.185209,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+OP (88374+88375+88376+88377+88388),2020,Micrograms/cubic meter (LC),103,84,2.105806,1.236906,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-OP (88329+88330+88331-88388),2020,Micrograms/cubic meter (LC),103,84,0.42166,0.265414,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOR))=(88374+88375+88376+88377+88378),2020,Micrograms/cubic meter (LC),103,84,1.955602,1.141929,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.092233,0.092917,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.643427,0.433987,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.677126,0.439756,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC4 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.264903,0.194091,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),103,84,0.27799,0.193014,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OP PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A TOT w/CSN urban adjustment,2020,Micrograms/cubic meter (LC),103,84,0.415757,0.260372,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOR))=(88383+88384+88385-88378)),2020,Micrograms/cubic meter (LC),103,84,0.571786,0.369296,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOT))=(88329+88330+88331-88379),2020,Micrograms/cubic meter (LC),103,84,0.421631,0.265421,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OC PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOT))=(88324+88325+88326+88327+88379),2020,Micrograms/cubic meter (LC),103,84,1.935602,1.23341,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),103,84,0.71375,0.438,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),103,84,0.129342,0.038146,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,EC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),103,84,0.006679,0.003347,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOT,2020,Micrograms/cubic meter (LC),103,84,0.428126,0.262091,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Reconstructed Mass PM2.5 LC,24 HOUR,,Observed Values,Calculated from Met One SASS/SuperSASS (Teflon and Nylon) and URG 3000N (Quartz) - RCFM = 4.125*[88169]+1.29*[88306]+[88348]+1.8*[88203]+[88321]+1.4*[88320],2020,Micrograms/cubic meter (LC),100,82,5.733994,2.93179,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2020,Micrograms/cubic meter (LC),108,89,0.779722,0.381628,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,PM2.5 Total Atmospheric,1 HOUR,,Observed Values,Virtual Impactor - FDMS-Gravimetric 1405-DF,2020,Micrograms/cubic meter (LC),8564,97,6.542959,5.393608,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,PM2.5 Total Atmospheric,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),359,98,6.511978,4.187171,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU / T300U,2020,Parts per million,7893,90,0.293548,0.168773,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2020,Parts per million,7466,85,0.291388,0.148796,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Nitric oxide (NO),1 HOUR,,Observed Values,Multiple Methods Used,2020,Parts per billion,8435,96,10.436562,18.940924,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,Multiple Methods Used,2020,Parts per billion,8470,96,27.664265,10.633228,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Multiple Methods Used,2020,Parts per billion,8470,96,14.788371,9.529141,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2020,Parts per billion,8473,96,25.221126,25.807699,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Formaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,2.778333,1.30632,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Acetaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,1.661667,0.981367,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Propionaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.295,0.179854,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Butyraldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.2206,0.150292,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Methacrolein,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.225,0.247445,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Trans-Crotonaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,59,97,0.00339,0.018252,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Hexanaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.421667,0.458846,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Valeraldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.23,0.188032,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Methyl ethyl ketone,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.415,0.230567,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Benzaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.3,0.196581,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Tolualdehydes,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2020,Parts per billion Carbon,60,98,0.056667,0.056348,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2020,Percent,88,100,0.1,0,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Sample Volume,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2020,Cubic meter,88,100,24,0,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2020,Degrees Centigrade,88,100,11.1625,9.507194,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2020,Degrees Centigrade,88,100,19.1875,10.36334,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Average Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2020,Degrees Centigrade,88,100,14.956818,9.62752,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2020,Millimeters (mercury),88,100,758.125,6.068219,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Sampler - Barometric Sensor,2020,Millimeters (mercury),88,100,764.420455,5.288725,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Average Ambient Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Barometric Sensor,2020,Millimeters (mercury),88,100,761.215909,5.534529,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Calculation,2020,Minutes,73,100,1439.164384,0.373188,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,"Particle Number, Total Count",1 HOUR,,Observed Values,T-API 651/TSI 3783 at 3.0 lpm with 7 nm min. detectable particle (D50) - Water-Based Condensation particle counter,2020,Count per cm^3,8309,95,22195.95427,16688.48748,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),88,72,7.370455,3.499365,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Black Carbon  PM2.5 Corrected,1 HOUR,,Observed Values,Magee Scientific AE21ER Aethalometer - Optical absorption,2020,Micrograms/cubic meter (LC),8753,100,0.474729,0.437217,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),8651,98,8.07428,4.234559,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),362,99,8.026243,2.959945,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),8553,97,6.591933,4.954201,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.739264,-73.817694,NAD83,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),357,98,6.554342,3.646795,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,,
40.63307,-74.13719,WGS84,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2020,Percent,93,76,0.1,0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York,,
40.63307,-74.13719,WGS84,Sample Volume,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2020,Cubic meter,93,76,24,0,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York,,
40.63307,-74.13719,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2020,Degrees Centigrade,93,76,10.510753,9.376224,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York,,
